ID,Design,Year,LU,Species,Valley,Prove,Elevation,SiteName
L12Qu034,IS,2018,129.4067797,Quercus,Luz,L12,1200,Gedre_bas
L12Qu021,IS,2018,121.2727273,Quercus,Luz,L12,1200,Gedre_bas
L12Qu024,IS,2018,125.8333333,Quercus,Luz,L12,1200,Gedre_bas
L12Qu012,IS,2018,128.8888889,Quercus,Luz,L12,1200,Gedre_bas
L12Qu014,IS,2018,125.8333333,Quercus,Luz,L12,1200,Gedre_bas
L12Qu010,IS,2018,129.5,Quercus,Luz,L12,1200,Gedre_bas
L12Qu026,IS,2018,129.5,Quercus,Luz,L12,1200,Gedre_bas
L12Qu009,IS,2018,129.3103448,Quercus,Luz,L12,1200,Gedre_bas
L12Qu030,IS,2018,129.3103448,Quercus,Luz,L12,1200,Gedre_bas
L12Qu031,IS,2018,128.8888889,Quercus,Luz,L12,1200,Gedre_bas
L12Qu005,IS,2018,125.2941176,Quercus,Luz,L12,1200,Gedre_bas
L12Qu032,IS,2018,128.8888889,Quercus,Luz,L12,1200,Gedre_bas
L12Qu033,IS,2018,120.8181818,Quercus,Luz,L12,1200,Gedre_bas
L13Fa001,IS,2018,132.1052632,Fagus,Luz,L13,1300,Gedre_haut
L13Fa002,IS,2018,123.3548387,Fagus,Luz,L13,1300,Gedre_haut
L13Qu001,IS,2018,130.6,Quercus,Luz,L13,1300,Gedre_haut
L13Qu002,IS,2018,129.5,Quercus,Luz,L13,1300,Gedre_haut
L13Qu003,IS,2018,129.5,Quercus,Luz,L13,1300,Gedre_haut
L13Qu005,IS,2018,124,Quercus,Luz,L13,1300,Gedre_haut
L13Qu006,IS,2018,129.5,Quercus,Luz,L13,1300,Gedre_haut
L13Qu007,IS,2018,135,Quercus,Luz,L13,1300,Gedre_haut
L13Qu008,IS,2018,131.3333333,Quercus,Luz,L13,1300,Gedre_haut
L13Qu009,IS,2018,138.5,Quercus,Luz,L13,1300,Gedre_haut
L13Qu010,IS,2018,129.5,Quercus,Luz,L13,1300,Gedre_haut
L13Qu022,IS,2018,129.4067797,Quercus,Luz,L13,1300,Gedre_haut
L13Qu011,IS,2018,136.6153846,Quercus,Luz,L13,1300,Gedre_haut
L13Qu023,IS,2018,129.1071429,Quercus,Luz,L13,1300,Gedre_haut
L13Qu033,IS,2018,132.5555556,Quercus,Luz,L13,1300,Gedre_haut
L13Qu013,IS,2018,135,Quercus,Luz,L13,1300,Gedre_haut
L13Qu030,IS,2018,135,Quercus,Luz,L13,1300,Gedre_haut
L13Qu025,IS,2018,131.0888889,Quercus,Luz,L13,1300,Gedre_haut
L13Qu014,IS,2018,126.3157895,Quercus,Luz,L13,1300,Gedre_haut
L13Qu031,IS,2018,129.5,Quercus,Luz,L13,1300,Gedre_haut
L13Qu032,IS,2018,126.3157895,Quercus,Luz,L13,1300,Gedre_haut
L13Qu017,IS,2018,128.4,Quercus,Luz,L13,1300,Gedre_haut
L13Qu016,IS,2018,127.826087,Quercus,Luz,L13,1300,Gedre_haut
L13Qu015,IS,2018,132.516129,Quercus,Luz,L13,1300,Gedre_haut
L13Qu018,IS,2018,129.5,Quercus,Luz,L13,1300,Gedre_haut
L13Qu027,IS,2018,129.4067797,Quercus,Luz,L13,1300,Gedre_haut
L13Qu019,IS,2018,129.5,Quercus,Luz,L13,1300,Gedre_haut
L13Qu020,IS,2018,129.4067797,Quercus,Luz,L13,1300,Gedre_haut
L13Qu021,IS,2018,131.3333333,Quercus,Luz,L13,1300,Gedre_haut
L12Fa032,IS,2018,134.2903226,Fagus,Luz,L12,1200,Gedre_bas
L12Fa004,IS,2018,117.75,Fagus,Luz,L12,1200,Gedre_bas
L12Fa003,IS,2018,131.3333333,Fagus,Luz,L12,1200,Gedre_bas
L12Fa005,IS,2018,128.8888889,Fagus,Luz,L12,1200,Gedre_bas
L12Fa011,IS,2018,132.25,Fagus,Luz,L12,1200,Gedre_bas
L12Fa010,IS,2018,120.875,Fagus,Luz,L12,1200,Gedre_bas
L12Fa006,IS,2018,124,Fagus,Luz,L12,1200,Gedre_bas
L12Fa007,IS,2018,109.5,Fagus,Luz,L12,1200,Gedre_bas
L12Fa008,IS,2018,128.125,Fagus,Luz,L12,1200,Gedre_bas
L12Fa022,IS,2018,113.1891892,Fagus,Luz,L12,1200,Gedre_bas
L12Fa023,IS,2018,121.6470588,Fagus,Luz,L12,1200,Gedre_bas
L12Fa024,IS,2018,122.2352941,Fagus,Luz,L12,1200,Gedre_bas
L12Fa025,IS,2018,128.8888889,Fagus,Luz,L12,1200,Gedre_bas
L12Fa026,IS,2018,122.6666667,Fagus,Luz,L12,1200,Gedre_bas
L12Fa027,IS,2018,132.1794872,Fagus,Luz,L12,1200,Gedre_bas
L12Fa028,IS,2018,116.8571429,Fagus,Luz,L12,1200,Gedre_bas
L12Fa029,IS,2018,119.7142857,Fagus,Luz,L12,1200,Gedre_bas
L12Fa030,IS,2018,119,Fagus,Luz,L12,1200,Gedre_bas
L12Fa031,IS,2018,120.9230769,Fagus,Luz,L12,1200,Gedre_bas
L12Fa017,IS,2018,127,Fagus,Luz,L12,1200,Gedre_bas
L3Qu005,IS,2018,95.19354839,Quercus,Luz,L3,300,Ibos
L3Qu006,IS,2018,95.19354839,Quercus,Luz,L3,300,Ibos
L3Qu007,IS,2018,97,Quercus,Luz,L3,300,Ibos
L3Qu038,IS,2018,109.1818182,Quercus,Luz,L3,300,Ibos
L3Qu001,IS,2018,94.57142857,Quercus,Luz,L3,300,Ibos
L3Qu033,IS,2018,109.75,Quercus,Luz,L3,300,Ibos
L3Qu002,IS,2018,97.57142857,Quercus,Luz,L3,300,Ibos
L3Qu003,IS,2018,99,Quercus,Luz,L3,300,Ibos
L3Qu004,IS,2018,95,Quercus,Luz,L3,300,Ibos
L3Qu042,IS,2018,111.5,Quercus,Luz,L3,300,Ibos
L3Qu047,IS,2018,109.3823529,Quercus,Luz,L3,300,Ibos
L3Qu049,IS,2018,110.3037975,Quercus,Luz,L3,300,Ibos
L3Qu050,IS,2018,109.75,Quercus,Luz,L3,300,Ibos
L3Qu059,IS,2018,110.2307692,Quercus,Luz,L3,300,Ibos
L3Qu058,IS,2018,110.2307692,Quercus,Luz,L3,300,Ibos
L3Qu055,IS,2018,109.1818182,Quercus,Luz,L3,300,Ibos
L3Qu013,IS,2018,95.85714286,Quercus,Luz,L3,300,Ibos
L3Qu014,IS,2018,96.26315789,Quercus,Luz,L3,300,Ibos
L3Qu015,IS,2018,95,Quercus,Luz,L3,300,Ibos
L3Qu016,IS,2018,101,Quercus,Luz,L3,300,Ibos
L3Qu018,IS,2018,95,Quercus,Luz,L3,300,Ibos
L3Qu019,IS,2018,104.1578947,Quercus,Luz,L3,300,Ibos
L3Qu011,IS,2018,104.1578947,Quercus,Luz,L3,300,Ibos
L3Qu020,IS,2018,97.05479452,Quercus,Luz,L3,300,Ibos
L3Qu021,IS,2018,102.7647059,Quercus,Luz,L3,300,Ibos
L1Qu012,IS,2018,91.52631579,Quercus,Luz,L1,100,Laveyron
L1Qu001,IS,2018,91,Quercus,Luz,L1,100,Laveyron
L1Fa001,IS,2018,114.125,Fagus,Luz,L1,100,Laveyron
L1Qu038,IS,2018,110,Quercus,Luz,L1,100,Laveyron
L1Qu016,IS,2018,97,Quercus,Luz,L1,100,Laveyron
L1Qu010,IS,2018,95.19354839,Quercus,Luz,L1,100,Laveyron
L1Qu009,IS,2018,95,Quercus,Luz,L1,100,Laveyron
L1Qu050,IS,2018,108.5,Quercus,Luz,L1,100,Laveyron
L1Fa011,IS,2018,112.5909091,Fagus,Luz,L1,100,Laveyron
L1Fa022,IS,2018,108.1052632,Fagus,Luz,L1,100,Laveyron
L1Qu043,IS,2018,110,Quercus,Luz,L1,100,Laveyron
L1Qu041,IS,2018,110,Quercus,Luz,L1,100,Laveyron
L1Qu066,IS,2018,95,Quercus,Luz,L1,100,Laveyron
L1Qu073,IS,2018,95,Quercus,Luz,L1,100,Laveyron
L1Qu065,IS,2018,97,Quercus,Luz,L1,100,Laveyron
L1Qu075,IS,2018,95,Quercus,Luz,L1,100,Laveyron
L1Qu074,IS,2018,95,Quercus,Luz,L1,100,Laveyron
L1Qu064,IS,2018,91,Quercus,Luz,L1,100,Laveyron
L1Qu067,IS,2018,109,Quercus,Luz,L1,100,Laveyron
L1Qu072,IS,2018,108.3728814,Quercus,Luz,L1,100,Laveyron
L1Qu068,IS,2018,109.1818182,Quercus,Luz,L1,100,Laveyron
L1Qu071,IS,2018,111.5,Quercus,Luz,L1,100,Laveyron
L1Qu070,IS,2018,109.5714286,Quercus,Luz,L1,100,Laveyron
L1Qu069,IS,2018,109.5714286,Quercus,Luz,L1,100,Laveyron
L1Qu047,IS,2018,107.9642857,Quercus,Luz,L1,100,Laveyron
L1Qu013,IS,2018,94.89830508,Quercus,Luz,L1,100,Laveyron
L1Qu025,IS,2018,97.25,Quercus,Luz,L1,100,Laveyron
L1Qu014,IS,2018,100.4285714,Quercus,Luz,L1,100,Laveyron
L1Fa020,IS,2018,113.2222222,Fagus,Luz,L1,100,Laveyron
L1Fa019,IS,2018,113.2222222,Fagus,Luz,L1,100,Laveyron
L1Fa018,IS,2018,113.4576271,Fagus,Luz,L1,100,Laveyron
L1Fa017,IS,2018,113.4137931,Fagus,Luz,L1,100,Laveyron
L1Fa016,IS,2018,114.125,Fagus,Luz,L1,100,Laveyron
L1Fa034,IS,2018,112.1538462,Fagus,Luz,L1,100,Laveyron
L1Fa035,IS,2018,112.1538462,Fagus,Luz,L1,100,Laveyron
L1Fa036,IS,2018,98,Fagus,Luz,L1,100,Laveyron
L1Fa037,IS,2018,112.1538462,Fagus,Luz,L1,100,Laveyron
L1Fa015,IS,2018,113.4576271,Fagus,Luz,L1,100,Laveyron
L1Fa013,IS,2018,112.1538462,Fagus,Luz,L1,100,Laveyron
L1Fa012,IS,2018,113.3214286,Fagus,Luz,L1,100,Laveyron
L1Fa032,IS,2018,114.2352941,Fagus,Luz,L1,100,Laveyron
L1Qu078,IS,2018,98,Quercus,Luz,L1,100,Laveyron
L1Fa031,IS,2018,113,Fagus,Luz,L1,100,Laveyron
L1Qu077,IS,2018,97,Quercus,Luz,L1,100,Laveyron
L1Fa030,IS,2018,113,Fagus,Luz,L1,100,Laveyron
L1Fa029,IS,2018,113,Fagus,Luz,L1,100,Laveyron
L1Qu076,IS,2018,108.3243243,Quercus,Luz,L1,100,Laveyron
L1Fa028,IS,2018,112,Fagus,Luz,L1,100,Laveyron
L4Fa028,IS,2018,111.5,Fagus,Luz,L4,400,Ade
L4Fa026,IS,2018,99.22727273,Fagus,Luz,L4,400,Ade
L4Fa025,IS,2018,124.2307692,Fagus,Luz,L4,400,Ade
L4Fa024,IS,2018,125,Fagus,Luz,L4,400,Ade
L4Fa023,IS,2018,110.3333333,Fagus,Luz,L4,400,Ade
L4Fa022,IS,2018,111.6666667,Fagus,Luz,L4,400,Ade
L4Fa021,IS,2018,112.5,Fagus,Luz,L4,400,Ade
L4Fa014,IS,2018,97.75,Fagus,Luz,L4,400,Ade
L4Fa006,IS,2018,108,Fagus,Luz,L4,400,Ade
L4Fa007,IS,2018,108,Fagus,Luz,L4,400,Ade
L4Fa008,IS,2018,112.6271186,Fagus,Luz,L4,400,Ade
L4Fa009,IS,2018,108,Fagus,Luz,L4,400,Ade
L4Fa010,IS,2018,108,Fagus,Luz,L4,400,Ade
L4Fa001,IS,2018,111.4102564,Fagus,Luz,L4,400,Ade
L4Fa002,IS,2018,108,Fagus,Luz,L4,400,Ade
L4Fa005,IS,2018,108,Fagus,Luz,L4,400,Ade
L4Fa004,IS,2018,108,Fagus,Luz,L4,400,Ade
L8Qu001,IS,2018,107,Quercus,Luz,L8,800,PapQu
L8Qu002,IS,2018,107.4375,Quercus,Luz,L8,800,PapQu
L8Qu008,IS,2018,108.3243243,Quercus,Luz,L8,800,PapQu
L8Qu007,IS,2018,109.7575758,Quercus,Luz,L8,800,PapQu
L8Qu009,IS,2018,110.4255319,Quercus,Luz,L8,800,PapQu
L8Qu003,IS,2018,109.8,Quercus,Luz,L8,800,PapQu
L8Qu018,IS,2018,113.6111111,Quercus,Luz,L8,800,PapQu
L8Qu016,IS,2018,109.8,Quercus,Luz,L8,800,PapQu
L8Qu015,IS,2018,109.8,Quercus,Luz,L8,800,PapQu
L8Qu004,IS,2018,109.8,Quercus,Luz,L8,800,PapQu
L8Qu040,IS,2018,116.1052632,Quercus,Luz,L8,800,PapQu
L8Qu041,IS,2018,115.6666667,Quercus,Luz,L8,800,PapQu
L8Qu011,IS,2018,109.8,Quercus,Luz,L8,800,PapQu
L8Qu042,IS,2018,128.6538462,Quercus,Luz,L8,800,PapQu
L8Qu014,IS,2018,110.8888889,Quercus,Luz,L8,800,PapQu
L8Qu020,IS,2018,110,Quercus,Luz,L8,800,PapQu
L8Qu024,IS,2018,110,Quercus,Luz,L8,800,PapQu
L8Qu025,IS,2018,109.8,Quercus,Luz,L8,800,PapQu
L8Qu026,IS,2018,109.8,Quercus,Luz,L8,800,PapQu
L8Qu027,IS,2018,111.6666667,Quercus,Luz,L8,800,PapQu
L8Qu028,IS,2018,110.6521739,Quercus,Luz,L8,800,PapQu
L8Qu037,IS,2018,124,Quercus,Luz,L8,800,PapQu
L8Qu035,IS,2018,128.7826087,Quercus,Luz,L8,800,PapQu
L8Qu034,IS,2018,129.5,Quercus,Luz,L8,800,PapQu
L8Qu032,IS,2018,125.2941176,Quercus,Luz,L8,800,PapQu
L8Fa026,IS,2018,113.2432432,Fagus,Luz,L8,800,PapQu
L8Fa025,IS,2018,122.7878788,Fagus,Luz,L8,800,PapQu
L8Fa024,IS,2018,132.5,Fagus,Luz,L8,800,PapQu
L8Fa023,IS,2018,121.4358974,Fagus,Luz,L8,800,PapQu
L8Fa014,IS,2018,137,Fagus,Luz,L8,800,PapQu
L8Fa013,IS,2018,131.3333333,Fagus,Luz,L8,800,PapQu
L8Fa012,IS,2018,140.1578947,Fagus,Luz,L8,800,PapQu
L8Fa015,IS,2018,137.625,Fagus,Luz,L8,800,PapQu
L8Fa016,IS,2018,132.1052632,Fagus,Luz,L8,800,PapQu
L8Fa017,IS,2018,137,Fagus,Luz,L8,800,PapQu
L8Fa011,IS,2018,134.4761905,Fagus,Luz,L8,800,PapQu
L8Fa007,IS,2018,136.1666667,Fagus,Luz,L8,800,PapQu
L8Fa006,IS,2018,122.125,Fagus,Luz,L8,800,PapQu
L8Fa005,IS,2018,121.0588235,Fagus,Luz,L8,800,PapQu
L8Fa009,IS,2018,136.1666667,Fagus,Luz,L8,800,PapQu
L8Fa008,IS,2018,124,Fagus,Luz,L8,800,PapQu
L8Fa010,IS,2018,113.6111111,Fagus,Luz,L8,800,PapQu
L8Fa001,IS,2018,122.2857143,Fagus,Luz,L8,800,PapQu
L8Fa002,IS,2018,133.1355932,Fagus,Luz,L8,800,PapQu
L8Fa003,IS,2018,131.3333333,Fagus,Luz,L8,800,PapQu
L8Fa018,IS,2018,131.7647059,Fagus,Luz,L8,800,PapQu
L8Fa019,IS,2018,131.9444444,Fagus,Luz,L8,800,PapQu
L8Fa020,IS,2018,138.3157895,Fagus,Luz,L8,800,PapQu
L8Fa027,IS,2018,124,Fagus,Luz,L8,800,PapQu
L8Fa028,IS,2018,131.9444444,Fagus,Luz,L8,800,PapQu
L8Fa021,IS,2018,140.2051282,Fagus,Luz,L8,800,PapQu
L8Fa022,IS,2018,136.1666667,Fagus,Luz,L8,800,PapQu
L16Fa050,IS,2018,135,Fagus,Luz,L16,1600,Peguere
L16Fa051,IS,2018,138.4,Fagus,Luz,L16,1600,Peguere
L16Qu001,IS,2018,164.5,Quercus,Luz,L16,1600,Peguere
L16Qu002,IS,2018,164.2881356,Quercus,Luz,L16,1600,Peguere
L16Qu032,IS,2018,162,Quercus,Luz,L16,1600,Peguere
L16Qu005,IS,2018,157.7692308,Quercus,Luz,L16,1600,Peguere
L16Qu006,IS,2018,149.5,Quercus,Luz,L16,1600,Peguere
L16Qu007,IS,2018,148.5,Quercus,Luz,L16,1600,Peguere
L16Qu008,IS,2018,154.9411765,Quercus,Luz,L16,1600,Peguere
L16Qu009,IS,2018,147.6862745,Quercus,Luz,L16,1600,Peguere
L16Qu010,IS,2018,148.5217391,Quercus,Luz,L16,1600,Peguere
L16Qu037,IS,2018,163.6071429,Quercus,Luz,L16,1600,Peguere
L16Qu036,IS,2018,157.2631579,Quercus,Luz,L16,1600,Peguere
L16Qu015,IS,2018,164.5,Quercus,Luz,L16,1600,Peguere
L16Qu038,IS,2018,163.6071429,Quercus,Luz,L16,1600,Peguere
L16Qu017,IS,2018,157.2631579,Quercus,Luz,L16,1600,Peguere
L16Qu020,IS,2018,144.3076923,Quercus,Luz,L16,1600,Peguere
L16Qu023,IS,2018,146.8275862,Quercus,Luz,L16,1600,Peguere
L16Qu035,IS,2018,148.7647059,Quercus,Luz,L16,1600,Peguere
L16Qu019,IS,2018,146.8275862,Quercus,Luz,L16,1600,Peguere
L16Qu039,IS,2018,146,Quercus,Luz,L16,1600,Peguere
L16Qu042,IS,2018,150.8235294,Quercus,Luz,L16,1600,Peguere
L16Qu044,IS,2018,148.6666667,Quercus,Luz,L16,1600,Peguere
L16Qu043,IS,2018,157.2631579,Quercus,Luz,L16,1600,Peguere
L16Qu028,IS,2018,156.1666667,Quercus,Luz,L16,1600,Peguere
L16Qu029,IS,2018,147.4545455,Quercus,Luz,L16,1600,Peguere
L16Qu041,IS,2018,142.625,Quercus,Luz,L16,1600,Peguere
L16Qu040,IS,2018,147.2727273,Quercus,Luz,L16,1600,Peguere
L6Qu002,IS,2018,108,Quercus,Luz,L6,600,Pier
L6Qu003,IS,2018,110,Quercus,Luz,L6,600,Pier
L6Qu012,IS,2018,108,Quercus,Luz,L6,600,Pier
L6Qu004,IS,2018,109.3243243,Quercus,Luz,L6,600,Pier
L6Qu020,IS,2018,110.2272727,Quercus,Luz,L6,600,Pier
L6Qu019,IS,2018,109.4736842,Quercus,Luz,L6,600,Pier
L6Qu018,IS,2018,109,Quercus,Luz,L6,600,Pier
L6Qu017,IS,2018,110.8,Quercus,Luz,L6,600,Pier
L6Qu005,IS,2018,104.2307692,Quercus,Luz,L6,600,Pier
L6Qu006,IS,2018,108,Quercus,Luz,L6,600,Pier
L6Qu008,IS,2018,108,Quercus,Luz,L6,600,Pier
L6Qu013,IS,2018,109.6835443,Quercus,Luz,L6,600,Pier
L6Qu009,IS,2018,108,Quercus,Luz,L6,600,Pier
L6Qu010,IS,2018,108,Quercus,Luz,L6,600,Pier
L6Qu014,IS,2018,109.6835443,Quercus,Luz,L6,600,Pier
L6Qu015,IS,2018,109.4736842,Quercus,Luz,L6,600,Pier
L6Qu016,IS,2018,109,Quercus,Luz,L6,600,Pier
L6Qu007,IS,2018,108.2258065,Quercus,Luz,L6,600,Pier
L6Qu023,IS,2018,110.8,Quercus,Luz,L6,600,Pier
L6Qu022,IS,2018,110.8,Quercus,Luz,L6,600,Pier
L6Qu011,IS,2018,108,Quercus,Luz,L6,600,Pier
L6Qu021,IS,2018,109,Quercus,Luz,L6,600,Pier
O16Qu001,IS,2017,140.4237288,Quercus,Ossau,O16,1600,Artouste
O16Qu016,IS,2017,140.3448276,Quercus,Ossau,O16,1600,Artouste
O16Qu002,IS,2017,140.9245283,Quercus,Ossau,O16,1600,Artouste
O16Qu004,IS,2017,140.5789474,Quercus,Ossau,O16,1600,Artouste
O16Qu005,IS,2017,139.6,Quercus,Ossau,O16,1600,Artouste
O16Qu010,IS,2017,140.5789474,Quercus,Ossau,O16,1600,Artouste
O16Qu009,IS,2017,137.0588235,Quercus,Ossau,O16,1600,Artouste
O16Qu011,IS,2017,137.5882353,Quercus,Ossau,O16,1600,Artouste
O16Qu008,IS,2017,138,Quercus,Ossau,O16,1600,Artouste
O16Qu007,IS,2017,140,Quercus,Ossau,O16,1600,Artouste
O4Qu009,IS,2017,90.68421053,Quercus,Ossau,O4,400,BagQu
O4Qu010,IS,2017,90.83928571,Quercus,Ossau,O4,400,BagQu
O4Qu001,IS,2017,94.89473684,Quercus,Ossau,O4,400,BagQu
O4Qu008,IS,2017,87.40677966,Quercus,Ossau,O4,400,BagQu
O4Qu007,IS,2017,89.33333333,Quercus,Ossau,O4,400,BagQu
O4Qu006,IS,2017,90.68421053,Quercus,Ossau,O4,400,BagQu
O4Qu005,IS,2017,87.40677966,Quercus,Ossau,O4,400,BagQu
O4Qu004,IS,2017,89.33333333,Quercus,Ossau,O4,400,BagQu
O4Qu003,IS,2017,89.66666667,Quercus,Ossau,O4,400,BagQu
O4Qu002,IS,2017,87.40677966,Quercus,Ossau,O4,400,BagQu
O4Qu020,IS,2017,90.68421053,Quercus,Ossau,O4,400,BagQu
O4Qu023,IS,2017,97.17857143,Quercus,Ossau,O4,400,BagQu
O4Qu024,IS,2017,90.83928571,Quercus,Ossau,O4,400,BagQu
O4Qu011,IS,2017,90.06666667,Quercus,Ossau,O4,400,BagQu
O4Qu022,IS,2017,72.25,Quercus,Ossau,O4,400,BagQu
O4Qu013,IS,2017,87.40677966,Quercus,Ossau,O4,400,BagQu
O4Qu015,IS,2017,87.5,Quercus,Ossau,O4,400,BagQu
O4Qu016,IS,2017,89.33333333,Quercus,Ossau,O4,400,BagQu
O4Fa005,IS,2017,106.5,Fagus,Ossau,O4,400,BagQu
O4Fa004,IS,2017,111.3333333,Fagus,Ossau,O4,400,BagQu
O4Fa003,IS,2017,111.1764706,Fagus,Ossau,O4,400,BagQu
O4Fa002,IS,2017,110.9230769,Fagus,Ossau,O4,400,BagQu
O4Fa001,IS,2017,100.2692308,Fagus,Ossau,O4,400,BagQu
O4Fa019,IS,2017,111.6,Fagus,Ossau,O4,400,BagQu
O4Fa010,IS,2017,99.69230769,Fagus,Ossau,O4,400,BagQu
O4Fa009,IS,2017,110.4705882,Fagus,Ossau,O4,400,BagQu
O4Fa020,IS,2017,101.0769231,Fagus,Ossau,O4,400,BagQu
O4Fa017,IS,2017,101.0769231,Fagus,Ossau,O4,400,BagQu
O4Fa008,IS,2017,100,Fagus,Ossau,O4,400,BagQu
O4Fa016,IS,2017,112.7692308,Fagus,Ossau,O4,400,BagQu
O4Fa015,IS,2017,131.6666667,Fagus,Ossau,O4,400,BagQu
O4Fa013,IS,2017,101.75,Fagus,Ossau,O4,400,BagQu
O4Fa007,IS,2017,107.6842105,Fagus,Ossau,O4,400,BagQu
O4Fa006,IS,2017,112.3157895,Fagus,Ossau,O4,400,BagQu
O4Fa021,IS,2017,111.9661017,Fagus,Ossau,O4,400,BagQu
O4Fa022,IS,2017,112.7692308,Fagus,Ossau,O4,400,BagQu
O4Fa023,IS,2017,111.9130435,Fagus,Ossau,O4,400,BagQu
O4Fa024,IS,2017,112.5,Fagus,Ossau,O4,400,BagQu
O4Fa025,IS,2017,107.3333333,Fagus,Ossau,O4,400,BagQu
O4Fa026,IS,2017,106.5,Fagus,Ossau,O4,400,BagQu
O4Fa027,IS,2017,101.1818182,Fagus,Ossau,O4,400,BagQu
O16Fa020,IS,2017,139.2631579,Fagus,Ossau,O16,1600,Artouste
O16Fa019,IS,2017,139,Fagus,Ossau,O16,1600,Artouste
O16Fa002,IS,2017,132.2727273,Fagus,Ossau,O16,1600,Artouste
O16Fa001,IS,2017,133.2,Fagus,Ossau,O16,1600,Artouste
O16Fa003,IS,2017,134.4545455,Fagus,Ossau,O16,1600,Artouste
O16Fa004,IS,2017,132.2727273,Fagus,Ossau,O16,1600,Artouste
O16Fa006,IS,2017,139.5,Fagus,Ossau,O16,1600,Artouste
O16Fa005,IS,2017,132.2727273,Fagus,Ossau,O16,1600,Artouste
O16Fa007,IS,2017,139.2631579,Fagus,Ossau,O16,1600,Artouste
O16Fa008,IS,2017,138.375,Fagus,Ossau,O16,1600,Artouste
O16Fa010,IS,2017,132.2727273,Fagus,Ossau,O16,1600,Artouste
O16Fa009,IS,2017,138.375,Fagus,Ossau,O16,1600,Artouste
O16Fa011,IS,2017,134.0943396,Fagus,Ossau,O16,1600,Artouste
O16Fa012,IS,2017,139.2631579,Fagus,Ossau,O16,1600,Artouste
O16Fa013,IS,2017,139.2631579,Fagus,Ossau,O16,1600,Artouste
O16Fa014,IS,2017,132.4736842,Fagus,Ossau,O16,1600,Artouste
O16Fa015,IS,2017,139.2631579,Fagus,Ossau,O16,1600,Artouste
O16Fa016,IS,2017,139,Fagus,Ossau,O16,1600,Artouste
O16Fa017,IS,2017,133.7368421,Fagus,Ossau,O16,1600,Artouste
O16Fa018,IS,2017,139.2631579,Fagus,Ossau,O16,1600,Artouste
O16Fa021,IS,2017,139,Fagus,Ossau,O16,1600,Artouste
O16Fa023,IS,2017,139.2631579,Fagus,Ossau,O16,1600,Artouste
O16Fa024,IS,2017,139.2631579,Fagus,Ossau,O16,1600,Artouste
O16Fa025,IS,2017,141.5,Fagus,Ossau,O16,1600,Artouste
O16Fa026,IS,2017,140.1428571,Fagus,Ossau,O16,1600,Artouste
O16Fa027,IS,2017,139.7647059,Fagus,Ossau,O16,1600,Artouste
O16Fa022,IS,2017,138.375,Fagus,Ossau,O16,1600,Artouste
O8Fa008,IS,2017,115.5,Fagus,Ossau,O8,800,LH
O8Fa007,IS,2017,112,Fagus,Ossau,O8,800,LH
O8Fa006,IS,2017,112.6909091,Fagus,Ossau,O8,800,LH
O8Fa005,IS,2017,116.5714286,Fagus,Ossau,O8,800,LH
O8Fa001,IS,2017,117.375,Fagus,Ossau,O8,800,LH
O8Fa004,IS,2017,121.2,Fagus,Ossau,O8,800,LH
O8Fa009,IS,2017,113.6666667,Fagus,Ossau,O8,800,LH
O8Fa003,IS,2017,121.2,Fagus,Ossau,O8,800,LH
O8Fa002,IS,2017,113.0526316,Fagus,Ossau,O8,800,LH
O8Fa010,IS,2017,112.3157895,Fagus,Ossau,O8,800,LH
O8Fa021,IS,2017,122.1818182,Fagus,Ossau,O8,800,LH
O8Fa022,IS,2017,114,Fagus,Ossau,O8,800,LH
O8Fa023,IS,2017,113.6666667,Fagus,Ossau,O8,800,LH
O8Fa024,IS,2017,112.3157895,Fagus,Ossau,O8,800,LH
O8Fa029,IS,2017,128.3333333,Fagus,Ossau,O8,800,LH
O8Fa027,IS,2017,114,Fagus,Ossau,O8,800,LH
O8Fa028,IS,2017,129.8571429,Fagus,Ossau,O8,800,LH
O8Fa030,IS,2017,118.5,Fagus,Ossau,O8,800,LH
O8Fa025,IS,2017,128.3333333,Fagus,Ossau,O8,800,LH
O8Fa026,IS,2017,113.3684211,Fagus,Ossau,O8,800,LH
O12Fa001,IS,2017,128.6842105,Fagus,Ossau,O12,1200,Gabas
O12Fa002,IS,2017,128.3333333,Fagus,Ossau,O12,1200,Gabas
O12Fa003,IS,2017,126.4285714,Fagus,Ossau,O12,1200,Gabas
O12Fa011,IS,2017,128.3333333,Fagus,Ossau,O12,1200,Gabas
O12Fa004,IS,2017,123,Fagus,Ossau,O12,1200,Gabas
O12Fa005,IS,2017,127.5,Fagus,Ossau,O12,1200,Gabas
O12Fa007,IS,2017,116.25,Fagus,Ossau,O12,1200,Gabas
O12Fa006,IS,2017,129,Fagus,Ossau,O12,1200,Gabas
O12Fa008,IS,2017,128.6842105,Fagus,Ossau,O12,1200,Gabas
O12Fa009,IS,2017,125,Fagus,Ossau,O12,1200,Gabas
O12Fa010,IS,2017,128.6842105,Fagus,Ossau,O12,1200,Gabas
O12Fa012,IS,2017,128.6842105,Fagus,Ossau,O12,1200,Gabas
O12Fa013,IS,2017,125,Fagus,Ossau,O12,1200,Gabas
O12Fa014,IS,2017,123,Fagus,Ossau,O12,1200,Gabas
O12Fa015,IS,2017,131,Fagus,Ossau,O12,1200,Gabas
O12Fa016,IS,2017,128.3333333,Fagus,Ossau,O12,1200,Gabas
